"","Territorio","Año","Fecha","Pollos","Panal","Edad","Vertebrado","ID","Juliano","Presa"
"825","MATADERO","2020",2020-07-20,"1",NA,28,"AVE","MATADERO 2020",202,"AVE"
"826","MATADERO","2020",2020-07-20,"1","P",28,NA,"MATADERO 2020",202,"VESPULA"
"827","MATADERO","2020",2020-07-20,"1",NA,28,"AVE","MATADERO 2020",202,"AVE"
"828","MATADERO","2020",2020-07-20,"1","P",28,NA,"MATADERO 2020",202,"VESPULA"
"829","MATADERO","2020",2020-07-21,"1","P",29,NA,"MATADERO 2020",203,"VESPULA"
"830","MATADERO","2020",2020-07-21,"1","P",29,NA,"MATADERO 2020",203,"VESPULA"
"831","MATADERO","2020",2020-07-21,"1","P",29,NA,"MATADERO 2020",203,"VESPULA"
"832","MATADERO","2020",2020-07-21,"1","P",29,NA,"MATADERO 2020",203,"VESPULA"
"833","MATADERO","2020",2020-07-21,"1","P",29,NA,"MATADERO 2020",203,"VESPULA"
"834","MATADERO","2020",2020-07-22,"1","P",30,NA,"MATADERO 2020",204,"VESPULA"
"835","MATADERO","2020",2020-07-22,"1","P",30,NA,"MATADERO 2020",204,"VESPULA"
"836","MATADERO","2020",2020-07-23,"1","P",31,NA,"MATADERO 2020",205,"VESPULA"
"837","MATADERO","2020",2020-07-23,"1","P",31,NA,"MATADERO 2020",205,"VESPULA"
"838","MATADERO","2020",2020-07-23,"1","G",31,NA,"MATADERO 2020",205,"VELUTINA"
"839","MATADERO","2020",2020-07-23,"1","P",31,NA,"MATADERO 2020",205,"VESPULA"
"840","MATADERO","2020",2020-07-23,"1","P",31,NA,"MATADERO 2020",205,"VESPULA"
"841","MATADERO","2020",2020-07-24,"1","G",32,NA,"MATADERO 2020",206,"VELUTINA"
"842","MATADERO","2020",2020-07-24,"1","G",32,NA,"MATADERO 2020",206,"VELUTINA"
"843","MATADERO","2020",2020-07-24,"1","P",32,NA,"MATADERO 2020",206,"VESPULA"
"844","MATADERO","2020",2020-07-24,"1","P",32,NA,"MATADERO 2020",206,"VESPULA"
"845","MATADERO","2020",2020-07-24,"1","P",32,NA,"MATADERO 2020",206,"VESPULA"
"846","MATADERO","2020",2020-07-24,"1","P",32,NA,"MATADERO 2020",206,"VESPULA"
"847","MATADERO","2020",2020-07-24,"1","P",32,NA,"MATADERO 2020",206,"VESPULA"
"848","MATADERO","2020",2020-07-24,"1","P",32,NA,"MATADERO 2020",206,"VESPULA"
"849","MATADERO","2020",2020-07-25,"1","P",33,NA,"MATADERO 2020",207,"VESPULA"
"850","MATADERO","2020",2020-07-25,"1","P",33,NA,"MATADERO 2020",207,"VESPULA"
"851","MATADERO","2020",2020-07-25,"1","P",33,NA,"MATADERO 2020",207,"VESPULA"
"852","MATADERO","2020",2020-07-26,"1","G",34,NA,"MATADERO 2020",208,"VELUTINA"
"853","MATADERO","2020",2020-07-26,"1","G",34,NA,"MATADERO 2020",208,"VELUTINA"
"854","MATADERO","2020",2020-07-26,"1","G",34,NA,"MATADERO 2020",208,"VELUTINA"
"855","MATADERO","2020",2020-07-26,"1","G",34,NA,"MATADERO 2020",208,"VELUTINA"
"856","MATADERO","2020",2020-07-26,"1","G",34,NA,"MATADERO 2020",208,"VELUTINA"
"857","MATADERO","2020",2020-07-26,"1","P",34,NA,"MATADERO 2020",208,"VESPULA"
"858","MATADERO","2020",2020-07-26,"1","P",34,NA,"MATADERO 2020",208,"VESPULA"
"859","MATADERO","2020",2020-07-26,"1","P",34,NA,"MATADERO 2020",208,"VESPULA"
"860","MATADERO","2020",2020-07-26,"1","P",34,NA,"MATADERO 2020",208,"VESPULA"
"861","MATADERO","2020",2020-07-27,"1","G",35,NA,"MATADERO 2020",209,"VELUTINA"
"862","MATADERO","2020",2020-07-27,"1","G",35,NA,"MATADERO 2020",209,"VELUTINA"
"863","MATADERO","2020",2020-07-27,"1","P",35,NA,"MATADERO 2020",209,"VESPULA"
"864","MATADERO","2020",2020-07-27,"1","P",35,NA,"MATADERO 2020",209,"VESPULA"
"865","MATADERO","2020",2020-07-28,"1","P",36,NA,"MATADERO 2020",210,"VESPULA"
"866","MATADERO","2020",2020-07-28,"1","G",36,NA,"MATADERO 2020",210,"VELUTINA"
"867","MATADERO","2020",2020-07-28,"1","P",36,NA,"MATADERO 2020",210,"VESPULA"
"868","MATADERO","2020",2020-07-28,"1","P",36,NA,"MATADERO 2020",210,"VESPULA"
"869","MATADERO","2020",2020-07-28,"1","G",36,NA,"MATADERO 2020",210,"VELUTINA"
"870","MATADERO","2020",2020-07-28,"1","P",36,NA,"MATADERO 2020",210,"VESPULA"
"871","MATADERO","2020",2020-07-29,"1","P",37,NA,"MATADERO 2020",211,"VESPULA"
"872","MATADERO","2020",2020-07-29,"1",NA,37,"REPTIL","MATADERO 2020",211,"REPTIL"
"873","MATADERO","2020",2020-07-29,"1","P",37,NA,"MATADERO 2020",211,"VESPULA"
"874","MATADERO","2020",2020-07-29,"1","P",37,NA,"MATADERO 2020",211,"VESPULA"
"875","MATADERO","2020",2020-07-29,"1","P",37,NA,"MATADERO 2020",211,"VESPULA"
"876","MATADERO","2020",2020-07-29,"1","P",37,NA,"MATADERO 2020",211,"VESPULA"
"877","NAVALEXO","2020",2020-07-10,"2","P",19,NA,"NAVALEXO 2020",192,"VESPULA"
"878","NAVALEXO","2020",2020-07-10,"2",NA,19,"AVE","NAVALEXO 2020",192,"AVE"
"879","NAVALEXO","2020",2020-07-11,"2",NA,20,"AVE","NAVALEXO 2020",193,"AVE"
"880","NAVALEXO","2020",2020-07-11,"2",NA,20,"REPTIL","NAVALEXO 2020",193,"REPTIL"
"881","NAVALEXO","2020",2020-07-11,"2","G",20,NA,"NAVALEXO 2020",193,"VELUTINA"
"882","NAVALEXO","2020",2020-07-11,"2","P",20,NA,"NAVALEXO 2020",193,"VESPULA"
"883","NAVALEXO","2020",2020-07-11,"2","G",20,NA,"NAVALEXO 2020",193,"VELUTINA"
"884","NAVALEXO","2020",2020-07-11,"2","P",20,NA,"NAVALEXO 2020",193,"VESPULA"
"885","NAVALEXO","2020",2020-07-11,"2","P",20,NA,"NAVALEXO 2020",193,"VESPULA"
"886","NAVALEXO","2020",2020-07-11,"2","P",20,NA,"NAVALEXO 2020",193,"VESPULA"
"887","NAVALEXO","2020",2020-07-11,"2","P",20,NA,"NAVALEXO 2020",193,"VESPULA"
"888","NAVALEXO","2020",2020-07-12,"2","P",21,NA,"NAVALEXO 2020",194,"VESPULA"
"889","NAVALEXO","2020",2020-07-12,"2","P",21,NA,"NAVALEXO 2020",194,"VESPULA"
"890","NAVALEXO","2020",2020-07-12,"2","P",21,NA,"NAVALEXO 2020",194,"VESPULA"
"891","NAVALEXO","2020",2020-07-12,"2","P",21,NA,"NAVALEXO 2020",194,"VESPULA"
"892","NAVALEXO","2020",2020-07-13,"2",NA,22,"REPTIL","NAVALEXO 2020",195,"REPTIL"
"893","NAVALEXO","2020",2020-07-13,"2","P",22,NA,"NAVALEXO 2020",195,"VESPULA"
"894","NAVALEXO","2020",2020-07-13,"2","P",22,NA,"NAVALEXO 2020",195,"VESPULA"
"895","NAVALEXO","2020",2020-07-13,"2","P",22,NA,"NAVALEXO 2020",195,"VESPULA"
"896","NAVALEXO","2020",2020-07-13,"2","P",22,NA,"NAVALEXO 2020",195,"VESPULA"
"897","NAVALEXO","2020",2020-07-13,"2","G",22,NA,"NAVALEXO 2020",195,"VELUTINA"
"898","NAVALEXO","2020",2020-07-13,"2","P",22,NA,"NAVALEXO 2020",195,"VESPULA"
"899","NAVALEXO","2020",2020-07-13,"2","P",22,NA,"NAVALEXO 2020",195,"VESPULA"
"900","NAVALEXO","2020",2020-07-13,"2","P",22,NA,"NAVALEXO 2020",195,"VESPULA"
"901","NAVALEXO","2020",2020-07-14,"2",NA,23,"REPTIL","NAVALEXO 2020",196,"REPTIL"
"902","NAVALEXO","2020",2020-07-14,"2","P",23,NA,"NAVALEXO 2020",196,"VESPULA"
"903","NAVALEXO","2020",2020-07-14,"2","G",23,NA,"NAVALEXO 2020",196,"VELUTINA"
"904","NAVALEXO","2020",2020-07-14,"2","G",23,NA,"NAVALEXO 2020",196,"VELUTINA"
"905","NAVALEXO","2020",2020-07-14,"2","G",23,NA,"NAVALEXO 2020",196,"VELUTINA"
"906","NAVALEXO","2020",2020-07-14,"2","P",23,NA,"NAVALEXO 2020",196,"VESPULA"
"907","NAVALEXO","2020",2020-07-14,"2","P",23,NA,"NAVALEXO 2020",196,"VESPULA"
"908","NAVALEXO","2020",2020-07-14,"2","G",23,NA,"NAVALEXO 2020",196,"VELUTINA"
"909","NAVALEXO","2020",2020-07-14,"2","P",23,NA,"NAVALEXO 2020",196,"VESPULA"
"910","NAVALEXO","2020",2020-07-14,"2",NA,23,"AVE","NAVALEXO 2020",196,"AVE"
"911","NAVALEXO","2020",2020-07-15,"2","G",24,NA,"NAVALEXO 2020",197,"VELUTINA"
"912","NAVALEXO","2020",2020-07-15,"2",NA,24,"AVE","NAVALEXO 2020",197,"AVE"
"913","NAVALEXO","2020",2020-07-15,"2","P",24,NA,"NAVALEXO 2020",197,"VESPULA"
"914","NAVALEXO","2020",2020-07-15,"2",NA,24,"REPTIL","NAVALEXO 2020",197,"REPTIL"
"915","NAVALEXO","2020",2020-07-15,"2","P",24,NA,"NAVALEXO 2020",197,"VESPULA"
"916","NAVALEXO","2020",2020-07-15,"2","P",24,NA,"NAVALEXO 2020",197,"VESPULA"
"917","NAVALEXO","2020",2020-07-15,"2","P",24,NA,"NAVALEXO 2020",197,"VESPULA"
"918","NAVALEXO","2020",2020-07-15,"2","P",24,NA,"NAVALEXO 2020",197,"VESPULA"
"919","NAVALEXO","2020",2020-07-15,"2","P",24,NA,"NAVALEXO 2020",197,"VESPULA"
"920","NAVALEXO","2020",2020-07-15,"2","P",24,NA,"NAVALEXO 2020",197,"VESPULA"
"921","NAVALEXO","2020",2020-07-15,"2","G",24,NA,"NAVALEXO 2020",197,"VELUTINA"
"922","NAVALEXO","2020",2020-07-15,"2","G",24,NA,"NAVALEXO 2020",197,"VELUTINA"
"923","NAVALEXO","2020",2020-07-16,"2","G",25,NA,"NAVALEXO 2020",198,"VELUTINA"
"924","NAVALEXO","2020",2020-07-16,"2","P",25,NA,"NAVALEXO 2020",198,"VESPULA"
"925","NAVALEXO","2020",2020-07-16,"2","P",25,NA,"NAVALEXO 2020",198,"VESPULA"
"926","NAVALEXO","2020",2020-07-16,"2",NA,25,"AVE","NAVALEXO 2020",198,"AVE"
"927","NAVALEXO","2020",2020-07-16,"2",NA,25,"AVE","NAVALEXO 2020",198,"AVE"
"928","NAVALEXO","2020",2020-07-16,"2","P",25,NA,"NAVALEXO 2020",198,"VESPULA"
"929","NAVALEXO","2020",2020-07-16,"2","G",25,NA,"NAVALEXO 2020",198,"VELUTINA"
"930","NAVALEXO","2020",2020-07-17,"2",NA,26,"REPTIL","NAVALEXO 2020",199,"REPTIL"
"931","NAVALEXO","2020",2020-07-17,"2","G",26,NA,"NAVALEXO 2020",199,"VELUTINA"
"932","NAVALEXO","2020",2020-07-17,"2","P",26,NA,"NAVALEXO 2020",199,"VESPULA"
"933","NAVALEXO","2020",2020-07-17,"2","P",26,NA,"NAVALEXO 2020",199,"VESPULA"
"934","NAVALEXO","2020",2020-07-17,"2","P",26,NA,"NAVALEXO 2020",199,"VESPULA"
"935","NAVALEXO","2020",2020-07-18,"2","G",27,NA,"NAVALEXO 2020",200,"VELUTINA"
"936","NAVALEXO","2020",2020-07-18,"2","P",27,NA,"NAVALEXO 2020",200,"VESPULA"
"937","NAVALEXO","2020",2020-07-18,"2","G",27,NA,"NAVALEXO 2020",200,"VELUTINA"
"938","NAVALEXO","2020",2020-07-18,"2",NA,27,"REPTIL","NAVALEXO 2020",200,"REPTIL"
"939","NAVALEXO","2020",2020-07-18,"2","P",27,NA,"NAVALEXO 2020",200,"VESPULA"
"940","NAVALEXO","2020",2020-07-19,"2",NA,28,"REPTIL","NAVALEXO 2020",201,"REPTIL"
"941","NAVALEXO","2020",2020-07-19,"2","G",28,NA,"NAVALEXO 2020",201,"VELUTINA"
"942","NAVALEXO","2020",2020-07-19,"2","P",28,NA,"NAVALEXO 2020",201,"VESPULA"
"943","NAVALEXO","2020",2020-07-19,"2","G",28,NA,"NAVALEXO 2020",201,"VELUTINA"
"944","NAVALEXO","2020",2020-07-19,"2","P",28,NA,"NAVALEXO 2020",201,"VESPULA"
"945","NAVALEXO","2020",2020-07-19,"2","P",28,NA,"NAVALEXO 2020",201,"VESPULA"
"946","NAVALEXO","2020",2020-07-19,"2","G",28,NA,"NAVALEXO 2020",201,"VELUTINA"
"947","NAVALEXO","2020",2020-07-19,"2","P",28,NA,"NAVALEXO 2020",201,"VESPULA"
"948","NAVALEXO","2020",2020-07-19,"2","P",28,NA,"NAVALEXO 2020",201,"VESPULA"
"949","NAVALEXO","2020",2020-07-19,"2","P",28,NA,"NAVALEXO 2020",201,"VESPULA"
"950","NAVALEXO","2020",2020-07-19,"2","P",28,NA,"NAVALEXO 2020",201,"VESPULA"
"951","NAVALEXO","2020",2020-07-20,"2","P",29,NA,"NAVALEXO 2020",202,"VESPULA"
"952","NAVALEXO","2020",2020-07-20,"2","P",29,NA,"NAVALEXO 2020",202,"VESPULA"
"953","NAVALEXO","2020",2020-07-20,"2","G",29,NA,"NAVALEXO 2020",202,"VELUTINA"
"954","NAVALEXO","2020",2020-07-20,"2","P",29,NA,"NAVALEXO 2020",202,"VESPULA"
"955","NAVALEXO","2020",2020-07-20,"2",NA,29,"AVE","NAVALEXO 2020",202,"AVE"
"956","NAVALEXO","2020",2020-07-20,"2","P",29,NA,"NAVALEXO 2020",202,"VESPULA"
"957","NAVALEXO","2020",2020-07-20,"2","P",29,NA,"NAVALEXO 2020",202,"VESPULA"
"958","NAVALEXO","2020",2020-07-20,"2","P",29,NA,"NAVALEXO 2020",202,"VESPULA"
"959","NAVALEXO","2020",2020-07-21,"2",NA,30,"REPTIL","NAVALEXO 2020",203,"REPTIL"
"960","NAVALEXO","2020",2020-07-21,"2","P",30,NA,"NAVALEXO 2020",203,"VESPULA"
"961","NAVALEXO","2020",2020-07-21,"2","P",30,NA,"NAVALEXO 2020",203,"VESPULA"
"962","NAVALEXO","2020",2020-07-21,"2","P",30,NA,"NAVALEXO 2020",203,"VESPULA"
"963","NAVALEXO","2020",2020-07-22,"2",NA,31,"REPTIL","NAVALEXO 2020",204,"REPTIL"
"964","NAVALEXO","2020",2020-07-22,"2","P",31,NA,"NAVALEXO 2020",204,"VESPULA"
"965","NAVALEXO","2020",2020-07-22,"2","P",31,NA,"NAVALEXO 2020",204,"VESPULA"
"966","NAVALEXO","2020",2020-07-22,"2","P",31,NA,"NAVALEXO 2020",204,"VESPULA"
"967","NAVALEXO","2020",2020-07-22,"2","P",31,NA,"NAVALEXO 2020",204,"VESPULA"
"968","NAVALEXO","2020",2020-07-22,"2","P",31,NA,"NAVALEXO 2020",204,"VESPULA"
"969","NAVALEXO","2020",2020-07-22,"2","G",31,NA,"NAVALEXO 2020",204,"VELUTINA"
"970","NAVALEXO","2020",2020-07-22,"2","P",31,NA,"NAVALEXO 2020",204,"VESPULA"
"971","NAVALEXO","2020",2020-07-22,"2","G",31,NA,"NAVALEXO 2020",204,"VELUTINA"
"972","NAVALEXO","2020",2020-07-22,"2",NA,31,"REPTIL","NAVALEXO 2020",204,"REPTIL"
"973","NAVALEXO","2020",2020-07-22,"2","P",31,NA,"NAVALEXO 2020",204,"VESPULA"
"974","NAVALEXO","2020",2020-07-23,"2",NA,32,"REPTIL","NAVALEXO 2020",205,"REPTIL"
"975","NAVALEXO","2020",2020-07-23,"2","P",32,NA,"NAVALEXO 2020",205,"VESPULA"
"976","NAVALEXO","2020",2020-07-23,"2","P",32,NA,"NAVALEXO 2020",205,"VESPULA"
"977","NAVALEXO","2020",2020-07-23,"2","P",32,NA,"NAVALEXO 2020",205,"VESPULA"
"978","NAVALEXO","2020",2020-07-23,"2","P",32,NA,"NAVALEXO 2020",205,"VESPULA"
"979","NAVALEXO","2020",2020-07-23,"2","P",32,NA,"NAVALEXO 2020",205,"VESPULA"
"980","NAVALEXO","2020",2020-07-24,"2",NA,33,"REPTIL","NAVALEXO 2020",206,"REPTIL"
"981","NAVALEXO","2020",2020-07-24,"2","P",33,NA,"NAVALEXO 2020",206,"VESPULA"
"982","NAVALEXO","2020",2020-07-24,"2","P",33,NA,"NAVALEXO 2020",206,"VESPULA"
"983","NAVALEXO","2020",2020-07-24,"2","P",33,NA,"NAVALEXO 2020",206,"VESPULA"
"984","NAVALEXO","2020",2020-07-24,"2","P",33,NA,"NAVALEXO 2020",206,"VESPULA"
"985","NAVALEXO","2020",2020-07-24,"2","P",33,NA,"NAVALEXO 2020",206,"VESPULA"
"986","NAVALEXO","2020",2020-07-24,"2","P",33,NA,"NAVALEXO 2020",206,"VESPULA"
"987","NAVALEXO","2020",2020-07-24,"2","P",33,NA,"NAVALEXO 2020",206,"VESPULA"
"988","NAVALEXO","2020",2020-07-24,"2","P",33,NA,"NAVALEXO 2020",206,"VESPULA"
"989","NAVALEXO","2020",2020-07-24,"2","P",33,NA,"NAVALEXO 2020",206,"VESPULA"
"990","NAVALEXO","2020",2020-07-25,"2","P",34,NA,"NAVALEXO 2020",207,"VESPULA"
"991","NAVALEXO","2020",2020-07-25,"2","P",34,NA,"NAVALEXO 2020",207,"VESPULA"
"992","NAVALEXO","2020",2020-07-25,"2","P",34,NA,"NAVALEXO 2020",207,"VESPULA"
"993","NAVALEXO","2020",2020-07-25,"2","P",34,NA,"NAVALEXO 2020",207,"VESPULA"
"994","NAVALEXO","2020",2020-07-25,"2","G",34,NA,"NAVALEXO 2020",207,"VELUTINA"
"995","NAVALEXO","2020",2020-07-26,"2",NA,35,"REPTIL","NAVALEXO 2020",208,"REPTIL"
"996","NAVALEXO","2020",2020-07-26,"2","P",35,NA,"NAVALEXO 2020",208,"VESPULA"
"997","NAVALEXO","2020",2020-07-26,"2","P",35,NA,"NAVALEXO 2020",208,"VESPULA"
"998","NAVALEXO","2020",2020-07-26,"2","P",35,NA,"NAVALEXO 2020",208,"VESPULA"
"999","NAVALEXO","2020",2020-07-26,"2","P",35,NA,"NAVALEXO 2020",208,"VESPULA"
"1000","NAVALEXO","2020",2020-07-27,"2","P",36,NA,"NAVALEXO 2020",209,"VESPULA"
"1001","NAVALEXO","2020",2020-07-27,"2","P",36,NA,"NAVALEXO 2020",209,"VESPULA"
"1002","NAVALEXO","2020",2020-07-27,"2","P",36,NA,"NAVALEXO 2020",209,"VESPULA"
"1003","NAVALEXO","2020",2020-07-27,"2","P",36,NA,"NAVALEXO 2020",209,"VESPULA"
"1004","NAVALEXO","2020",2020-07-27,"2","P",36,NA,"NAVALEXO 2020",209,"VESPULA"
"1005","NAVALEXO","2020",2020-07-27,"2","P",36,NA,"NAVALEXO 2020",209,"VESPULA"
"1006","PGRANDE","2020",2020-07-16,"2",NA,22,"REPTIL","PGRANDE 2020",198,"REPTIL"
"1007","PGRANDE","2020",2020-07-16,"2","P",22,NA,"PGRANDE 2020",198,"VESPULA"
"1008","PGRANDE","2020",2020-07-16,"2","P",22,NA,"PGRANDE 2020",198,"VESPULA"
"1009","PGRANDE","2020",2020-07-16,"2","P",22,NA,"PGRANDE 2020",198,"VESPULA"
"1010","PGRANDE","2020",2020-07-16,"2","P",22,NA,"PGRANDE 2020",198,"VESPULA"
"1011","PGRANDE","2020",2020-07-16,"2","P",22,NA,"PGRANDE 2020",198,"VESPULA"
"1012","PGRANDE","2020",2020-07-17,"2",NA,23,"REPTIL","PGRANDE 2020",199,"REPTIL"
"1013","PGRANDE","2020",2020-07-17,"2",NA,23,"AVE","PGRANDE 2020",199,"AVE"
"1014","PGRANDE","2020",2020-07-17,"2","P",23,NA,"PGRANDE 2020",199,"VESPULA"
"1015","PGRANDE","2020",2020-07-17,"2","P",23,NA,"PGRANDE 2020",199,"VESPULA"
"1016","PGRANDE","2020",2020-07-17,"2","P",23,NA,"PGRANDE 2020",199,"VESPULA"
"1017","PGRANDE","2020",2020-07-17,"2",NA,23,"REPTIL","PGRANDE 2020",199,"REPTIL"
"1018","PGRANDE","2020",2020-07-17,"2","G",23,NA,"PGRANDE 2020",199,"VELUTINA"
"1019","PGRANDE","2020",2020-07-17,"2","G",23,NA,"PGRANDE 2020",199,"VELUTINA"
"1020","PGRANDE","2020",2020-07-18,"2","G",24,NA,"PGRANDE 2020",200,"VELUTINA"
"1021","PGRANDE","2020",2020-07-18,"2","G",24,NA,"PGRANDE 2020",200,"VELUTINA"
"1022","PGRANDE","2020",2020-07-18,"2","G",24,NA,"PGRANDE 2020",200,"VELUTINA"
"1023","PGRANDE","2020",2020-07-18,"2","G",24,NA,"PGRANDE 2020",200,"VELUTINA"
"1024","PGRANDE","2020",2020-07-18,"2","G",24,NA,"PGRANDE 2020",200,"VELUTINA"
"1025","PGRANDE","2020",2020-07-19,"2","G",25,NA,"PGRANDE 2020",201,"VELUTINA"
"1026","PGRANDE","2020",2020-07-19,"2","G",25,NA,"PGRANDE 2020",201,"VELUTINA"
"1027","PGRANDE","2020",2020-07-19,"2","P",25,NA,"PGRANDE 2020",201,"VESPULA"
"1028","PGRANDE","2020",2020-07-19,"2","P",25,NA,"PGRANDE 2020",201,"VESPULA"
"1029","PGRANDE","2020",2020-07-19,"2","P",25,NA,"PGRANDE 2020",201,"VESPULA"
"1030","PGRANDE","2020",2020-07-20,"2",NA,26,"REPTIL","PGRANDE 2020",202,"REPTIL"
"1031","PGRANDE","2020",2020-07-20,"2","P",26,NA,"PGRANDE 2020",202,"VESPULA"
"1032","PGRANDE","2020",2020-07-20,"2","P",26,NA,"PGRANDE 2020",202,"VESPULA"
"1033","PGRANDE","2020",2020-07-20,"2","P",26,NA,"PGRANDE 2020",202,"VESPULA"
"1034","PGRANDE","2020",2020-07-20,"2","P",26,NA,"PGRANDE 2020",202,"VESPULA"
"1035","PGRANDE","2020",2020-07-20,"2","P",26,NA,"PGRANDE 2020",202,"VESPULA"
"1036","PGRANDE","2020",2020-07-20,"2","G",26,NA,"PGRANDE 2020",202,"VELUTINA"
"1037","PGRANDE","2020",2020-07-20,"2","G",26,NA,"PGRANDE 2020",202,"VELUTINA"
"1038","PGRANDE","2020",2020-07-21,"2",NA,27,"REPTIL","PGRANDE 2020",203,"REPTIL"
"1039","PGRANDE","2020",2020-07-21,"2","P",27,NA,"PGRANDE 2020",203,"VESPULA"
"1040","PGRANDE","2020",2020-07-21,"2",NA,27,"REPTIL","PGRANDE 2020",203,"REPTIL"
"1041","PGRANDE","2020",2020-07-21,"2","P",27,NA,"PGRANDE 2020",203,"VESPULA"
"1042","PGRANDE","2020",2020-07-21,"2","P",27,NA,"PGRANDE 2020",203,"VESPULA"
"1043","PGRANDE","2020",2020-07-21,"2","P",27,NA,"PGRANDE 2020",203,"VESPULA"
"1044","PGRANDE","2020",2020-07-21,"2","P",27,NA,"PGRANDE 2020",203,"VESPULA"
"1045","PGRANDE","2020",2020-07-21,"2","P",27,NA,"PGRANDE 2020",203,"VESPULA"
"1046","PGRANDE","2020",2020-07-21,"2","P",27,NA,"PGRANDE 2020",203,"VESPULA"
"1047","PGRANDE","2020",2020-07-21,"2","P",27,NA,"PGRANDE 2020",203,"VESPULA"
"1048","PGRANDE","2020",2020-07-22,"2","P",28,NA,"PGRANDE 2020",204,"VESPULA"
"1049","PGRANDE","2020",2020-07-22,"2","G",28,NA,"PGRANDE 2020",204,"VELUTINA"
"1050","PGRANDE","2020",2020-07-22,"2","P",28,NA,"PGRANDE 2020",204,"VESPULA"
"1051","PGRANDE","2020",2020-07-22,"2","P",28,NA,"PGRANDE 2020",204,"VESPULA"
"1052","PGRANDE","2020",2020-07-22,"2","P",28,NA,"PGRANDE 2020",204,"VESPULA"
"1053","PGRANDE","2020",2020-07-22,"2","P",28,NA,"PGRANDE 2020",204,"VESPULA"
"1054","PGRANDE","2020",2020-07-22,"2",NA,28,"REPTIL","PGRANDE 2020",204,"REPTIL"
"1055","PGRANDE","2020",2020-07-22,"2","G",28,NA,"PGRANDE 2020",204,"VELUTINA"
"1056","PGRANDE","2020",2020-07-22,"2","P",28,NA,"PGRANDE 2020",204,"VESPULA"
"1057","PGRANDE","2020",2020-07-23,"2",NA,29,"REPTIL","PGRANDE 2020",205,"REPTIL"
"1058","PGRANDE","2020",2020-07-23,"2","P",29,NA,"PGRANDE 2020",205,"VESPULA"
"1059","PGRANDE","2020",2020-07-23,"2","P",29,NA,"PGRANDE 2020",205,"VESPULA"
"1060","PGRANDE","2020",2020-07-23,"2","P",29,NA,"PGRANDE 2020",205,"VESPULA"
"1061","PGRANDE","2020",2020-07-23,"2","P",29,NA,"PGRANDE 2020",205,"VESPULA"
"1062","PGRANDE","2020",2020-07-23,"2","P",29,NA,"PGRANDE 2020",205,"VESPULA"
"1063","PGRANDE","2020",2020-07-23,"2","P",29,NA,"PGRANDE 2020",205,"VESPULA"
"1064","PGRANDE","2020",2020-07-23,"2",NA,29,"REPTIL","PGRANDE 2020",205,"REPTIL"
"1065","PGRANDE","2020",2020-07-23,"2","P",29,NA,"PGRANDE 2020",205,"VESPULA"
"1066","PGRANDE","2020",2020-07-24,"2","G",30,NA,"PGRANDE 2020",206,"VELUTINA"
"1067","PGRANDE","2020",2020-07-24,"2","G",30,NA,"PGRANDE 2020",206,"VELUTINA"
"1068","PGRANDE","2020",2020-07-24,"2",NA,30,"REPTIL","PGRANDE 2020",206,"REPTIL"
"1069","PGRANDE","2020",2020-07-24,"2","G",30,NA,"PGRANDE 2020",206,"VELUTINA"
"1070","PGRANDE","2020",2020-07-24,"2","P",30,NA,"PGRANDE 2020",206,"VESPULA"
"1071","PGRANDE","2020",2020-07-24,"2","P",30,NA,"PGRANDE 2020",206,"VESPULA"
"1072","PGRANDE","2020",2020-07-24,"2","P",30,NA,"PGRANDE 2020",206,"VESPULA"
"1073","PGRANDE","2020",2020-07-24,"2","P",30,NA,"PGRANDE 2020",206,"VESPULA"
"1074","PGRANDE","2020",2020-07-24,"2","G",30,NA,"PGRANDE 2020",206,"VELUTINA"
"1075","PGRANDE","2020",2020-07-25,"2",NA,31,"REPTIL","PGRANDE 2020",207,"REPTIL"
"1076","PGRANDE","2020",2020-07-25,"2","P",31,NA,"PGRANDE 2020",207,"VESPULA"
"1077","PGRANDE","2020",2020-07-25,"2","P",31,NA,"PGRANDE 2020",207,"VESPULA"
"1078","PGRANDE","2020",2020-07-25,"2","G",31,NA,"PGRANDE 2020",207,"VELUTINA"
"1079","PGRANDE","2020",2020-07-25,"2",NA,31,"REPTIL","PGRANDE 2020",207,"REPTIL"
"1080","PGRANDE","2020",2020-07-25,"2","P",31,NA,"PGRANDE 2020",207,"VESPULA"
"1081","PGRANDE","2020",2020-07-25,"2","P",31,NA,"PGRANDE 2020",207,"VESPULA"
"1082","PGRANDE","2020",2020-07-25,"2","P",31,NA,"PGRANDE 2020",207,"VESPULA"
"1083","PGRANDE","2020",2020-07-25,"2","P",31,NA,"PGRANDE 2020",207,"VESPULA"
"1084","PGRANDE","2020",2020-07-25,"2","P",31,NA,"PGRANDE 2020",207,"VESPULA"
"1085","PGRANDE","2020",2020-07-26,"2","G",32,NA,"PGRANDE 2020",208,"VELUTINA"
"1086","PGRANDE","2020",2020-07-26,"2","P",32,NA,"PGRANDE 2020",208,"VESPULA"
"1087","PGRANDE","2020",2020-07-26,"2",NA,32,"AVE","PGRANDE 2020",208,"AVE"
"1088","PGRANDE","2020",2020-07-26,"2","P",32,NA,"PGRANDE 2020",208,"VESPULA"
"1089","PGRANDE","2020",2020-07-26,"2","P",32,NA,"PGRANDE 2020",208,"VESPULA"
